0.0133267,291.351
0.0134269,408.309
0.0135271,381.393
0.0136273,193.8
0.0137275,457.69
0.0138277,363.145
0.0139279,594.003
0.0140281,539.287
0.0141283,540.545
0.0142285,480.743
0.0143287,475.178
0.0144289,581.89
0.0145291,556.607
0.0146293,752.717
0.0147295,660.91
0.0148297,612.502
0.0149299,555.42
0.0150301,688.126
0.0151303,664.93
0.0152305,687.505
0.0153307,880.534
0.0154309,683.001
0.0155311,1215.17
0.0156313,879.523
0.0157315,831.455
0.0158317,762.089
0.0159319,897.886
0.0160321,1020.29
0.0161323,926.079
0.0162325,1282.04
0.0163327,1303.02
0.0164329,1043.38
0.0165331,495.668
0.0166333,263.053
0.0167335,223.637
0.0168337,177.383
0.0169339,206.077
0.0170341,131.246
0.0171343,254.299
0.0172345,285.713
0.0173347,192.499
0.0174349,81.2409
0.0175351,117.147
0.0176353,97.1002
0.0177355,98.9853
0.0178357,147.761
0.0179359,82.5214
0.0180361,215.967
0.0181363,186.001
0.0182365,277.363
0.0183367,158.561
0.0184369,141.177
0.0185371,24.9175
0.0186373,39.1496
0.0187375,28.5156
0.0188377,66.453
0.0189379,61.4426
0.0190381,181.325
0.0191383,204.998
0.0192385,77.8773
0.0193387,76.8436
0.0194389,89.7137
0.0195391,23.0652
0.0196393,109.821
0.0197395,81.3464
0.0198397,44.297
0.0199399,20.2707
0.0200401,201.568
0.0201403,2691.35
0.0202405,25377
0.0203407,85184.7
0.0204409,139260
0.0205411,130649
0.0206413,89464.1
0.0207415,36207.6
0.0208417,10089.1
0.0209419,2299.44
0.0210421,441.084
0.0211423,140.516
0.0212425,62.4779
0.0213427,139.189
0.0214429,161.003
0.0215431,289.738
0.0216433,78.7217
0.0217435,177.166
0.0218437,197.054
0.0219439,84.0569
0.0220441,59.0541
0.0221443,142.229
0.0222445,69.6836
0.0223447,190.112
0.0224449,111.644
0.0225451,97.1366
0.0226453,73.4974
0.0227455,46.326
0.0228457,39.1873
0.0229459,177.36
0.0230461,141.21
0.0231463,69.6175
0.0232465,214.804
0.0233467,182.794
0.0234469,62.9844
0.0235471,49.9427
0.0236473,62.5198
0.0237475,17.7046
0.0238477,42.5899
0.0239479,151.206
0.0240481,107.929
0.0241483,99.5807
0.0242485,662.554
0.0243487,1858.65
0.0244489,2434.04
0.0245491,2132.49
0.0246493,1243.07
0.0247495,177.835
0.0248497,45.8782
0.0249499,270.531
0.0250501,278.221
0.0251503,218.817
0.0252505,260.913
0.0253507,70.6694
0.0254509,112.24
0.0255511,174.711
0.0256513,123.787
0.0257515,130.273
0.0258517,15.9767
0.0259519,54.1478
0.0260521,73.873
0.0261523,121.58
0.0262525,79.965
0.0263527,59.537
0.0264529,112.642
0.0265531,80.571
0.0266533,108.352
0.0267535,177.611
0.0268537,68.5504
0.0269539,77.1354
0.0270541,33.9334
0.0271543,53.2921
0.0272545,124.094
0.0273547,69.02
0.0274549,24.1608
0.0275551,54.5959
0.0276553,108.901
0.0277555,163.942
0.0278557,86.6368
0.0279559,88.4647
0.0280561,87.0626
0.0281563,97.8911
0.0282565,80.5904
0.0283567,44.6682
0.0284569,34.4463
0.0285571,75.1304
0.0286573,28.1992
0.0287575,127.317
0.0288577,51.4755
0.0289579,159.452
0.0290581,128.353
0.0291583,68.4688
0.0292585,117.415
0.0293587,47.0199
0.0294589,11.8412
0.0295591,142.441
0.0296593,173.757
0.0297595,182.022
0.0298597,98.0003
0.0299599,145.075
0.0300601,197.23
0.0301603,3976.64
0.0302605,33557.3
0.0303607,100878
0.0304609,150944
0.0305611,143726
0.0306613,85035.4
0.0307615,26565.9
0.0308617,4184.77
0.0309619,148.455
0.0310621,542.948
0.0311623,856.671
0.0312625,301.885
0.0313627,372.164
0.0314629,350.914
0.0315631,135.919
0.0316633,218.004
0.0317635,60.9897
0.0318637,129.106
0.0319639,165.774
0.0320641,271.517
0.0321643,141.789
0.0322645,212.892
0.0323647,115.838
0.0324649,224.89
0.0325651,100.995
0.0326653,185.718
0.0327655,39.3879
0.0328657,16.1951
0.0329659,80.4421
0.0330661,113.583
0.0331663,984.071
0.0332665,2463.05
0.0333667,3290.63
0.0334669,2904.22
0.0335671,1690.51
0.0336673,789.887
0.0337675,484.978
0.0338677,186.629
0.0339679,118.56
0.0340681,84.9673
0.0341683,57.3598
0.0342685,127.966
0.0343687,74.059
0.0344689,195.281
0.0345691,56.6439
0.0346693,94.5664
0.0347695,29.6525
0.0348697,33.0423
0.0349699,89.2491
0.0350701,75.0411
0.0351703,142.604
0.0352705,57.996
0.0353707,105.132
0.0354709,104.732
0.0355711,56.1258
0.0356713,47.2662
0.0357715,148.604
0.0358717,90.7004
0.0359719,141.001
0.0360721,119.26
0.0361723,48.7597
0.0362725,63.5279
0.0363727,35.4763
0.0364729,36.2598
0.0365731,110.046
0.0366733,129.881
0.0367735,242.693
0.0368737,124.291
0.0369739,100.667
0.0370741,89.9084
0.0371744,48.375
0.0372746,120.298
0.0373747,32.5786
0.037475,54.5264
0.0375752,119.96
0.0376754,92.8055
0.0377756,187.335
0.0378757,125.239
0.037976,54.1316
0.0380762,31.7898
0.0381764,93.9367
0.0382766,92.7714
0.0383768,125.161
0.038477,181.016
0.0385772,57.1543
0.0386774,161.012
0.0387776,147.145
0.0388778,28.2234
0.038978,83.1796
0.0390782,86.3846
0.0391784,80.574
0.0392786,92.2695
0.0393788,92.8348
0.039479,90.9446
0.0395792,41.1218
0.0396794,76.1115
0.0397796,110.079
0.0398798,137.181
0.03998,128.756
0.0400802,353.976
0.0401804,6029.15
0.0402806,39854.1
0.0403808,100104
0.040481,134734
0.0405812,114827
0.0406814,59187.7
0.0407816,13122.1
0.0408818,477.432
0.040982,786.494
0.0410822,645.801
0.0411824,675.074
0.0412826,668.218
0.0413828,734.414
0.041483,581.349
0.0415832,267.692
0.0416834,347.53
0.0417836,300.624
0.0418838,219.513
0.041984,73.2528
0.0420842,134.658
0.0421844,88.466
0.0422846,44.4098
0.0423848,114.967
0.042485,540.933
0.0425852,2061.22
0.0426854,3447.4
0.0427856,2922.22
0.0428858,1857.1
0.042986,314.422
0.0430862,314.118
0.0431864,102.946
0.0432866,98.8049
0.0433868,102.669
0.043487,29.2579
0.0435872,49.7146
0.0436874,81.914
0.0437876,147.472
0.0438878,131.208
0.043988,75.0345
0.0440882,118.762
0.0441884,14.7958
0.0442886,113.964
0.0443888,32.8255
0.044489,82.3699
0.0445892,106.235
0.0446894,228.829
0.0447896,68.5104
0.0448898,181.783
0.04499,58.938
0.0450902,49.4624
0.0451904,135.892
0.0452906,67.5263
0.0453908,99.3046
0.045491,32.0431
0.0455912,80.619
0.0456914,38.7988
0.0457916,70.6447
0.0458918,13.3566
0.045992,113.435
0.0460922,45.04
0.0461924,41.0988
0.0462926,121.48
0.0463928,90.6126
0.046493,98.5482
0.0465932,138.272
0.0466934,107.617
0.0467936,42.3521
0.0468938,106.531
0.046994,162.064
0.0470942,64.2839
0.0471944,148.914
0.0472946,32.6201
0.0473948,143.009
0.047495,45.0567
0.0475952,36.6695
0.0476954,82.875
0.0477956,105.282
0.0478958,115.133
0.047996,182.042
0.0480962,55.808
0.0481964,229.089
0.0482966,33.3747
0.0483968,66.1032
0.048497,68.2173
0.0485972,25.4675
0.0486974,52.7023
0.0487976,43.6051
0.0488978,44.8349
0.048998,88.2259
0.0490982,75.6209
0.0491984,35.5974
0.0492986,131.395
0.0493988,131.708
0.049499,41.6589
0.0495992,65.781
0.0496994,131.276
0.0497996,67.2022
0.0498998,69.4381
0.05,112.18
